ChemicalName,description,preferredNames
Nickel,Protein measurement,"EPDR1,LAG3,RIPK3,GZMB,CTSZ,TGFB1,PON1,COL1A1,SPI1,APOC3,SLC15A3,CYP27B1,LTA4H,GPLD1,HBEGF,SEMA3G,LTF,APOB,CAT,AHR,SRGN,TNFAIP6,EMC3,C3,IGFLR1,LILRA1,APOE,ADGRE3,PPP1R1B,CLEC10A,CHRM3,TCN1,ADAMTS8,OASL,CYP27A1,IL1RN,RIPOR2,GMPR,RNF144B,ADAM10,SLC40A1,LYZ,LIPG,LMNB1,RORA,DSG2,MAPK6,SMAD7,CD33,VMP1,IL12RB2,CRISPLD2,PRDX1,IL1B,C9,BIRC3,TYRO3,CDH3,KYNU,RAB10,VCAN,STC2,AMBP,RAB20,TRIP11,SECTM1,BCAM,PRDM16,FCGR2A,ACP1,MEIS1,PNKD,CTDSPL,BOC,ALDH1L1,AHSG,OSMR,ATP6V1B2,DENR,ANK3,DSC2,ANKRD44,APP,ADAMTS5,CA2,KCNMA1,NRG1,FCER1G,WNT4,PDE9A,LILRA4,PGLYRP2,ARHGAP15,SHROOM3,CDCP1,EDIL3,PKNOX2,CLEC1B,LRRK2,ANPEP,AGFG2,SPINT2,MYRIP,TMEM154,INSR,GNB2,SYNPO2,IL7R,SEC16B,F2,GSTM1,CTBP2,SLC37A2,DAB2,PER1,CLU,CCNG2,NUP98,APOL1,IGDCC4,DCBLD2,SERPINF2,LARP1B,C7,MMP1,EBF1,ZYX,AACS,PLEKHO2,VIPR1,CADM1,IL1R2,IKZF1,SELE,SLIT3,SYNGR1,EMILIN3,SERPINA5,EVI2B,GNG2,LIPA,PCGF5,PLCB1,MAPT,LRRC25,ARHGEF3,SIGLEC1,PTN,NEO1,PRELP,APOL3,APOD,CTSB,FN1,PDE5A,ASGR2,C5AR1,JAML,RPS26,FRMD4A,FAM219B,NEGR1,MCTP2,APOA4,NR3C2,MPPED2,TPM1,CX3CR1,CASP8,MYOF,KLHDC1,DNMT1,COL18A1,SIRPB2,TEAD4,CES1,PHLDB1,ASTN2,PNP,CAPN8,C4BPA,SYNE1,CACNA1E,AXDND1,RALGPS2,F5,FCGR3A,S100A9,CTSS,PRDM1,PLEKHO1,SH3BGRL2,AMIGO1,ARHGAP4,DPYD,CLCA4,KANK4,NFIA,C8B,SORBS1,PLCE1,C8G,NRG3,MMP9,CCND3,DENND1A,GSN,FGR,SUSD1,C1QC,TMEFF1,NOTCH4,PADI2,SHC3,HCK,LST1,FGF14,PIP4K2A,GNA14,DPP6,PLCXD3,PCDH9,GNB1,SOWAHA,GATA3,TRIM6,BNC2,SERPINB1,PTPRD,TMEM165,GREB1,JAK2,GPNMB,SMARCA2,NYNRIN,PPP2R2C,LILRA2,NLRP12,NCOA7,ETS1,IGF1,PDGFD,TFAP2B,NDRG4,CCL8,CFI,RGS19,HLA-DRA,LGALS9,PDE1C,ITIH5,SLC7A7,BCL2,LAT2,SRL,IFITM3,EIF4G3,PLA2G2A,CRELD2,CCDC85A,CSF2RB,SLC8A1,CDKN1A,IFI30,PDE7A,TF,DAPK1,CD8A,RPL31,ZNF385B,PCYOX1,TC2N,EOMES,DCC,GPR141,RELN,HLA-DPA1,SELENBP1,IL34,ITK,AGTR1,SHC1,RANBP1,PVR,SAMD3,CLSTN2,CC2D2A,LILRB5,PRKCA,TMEM176B,ERLIN1,ABCA13,SIGLEC9,BDNF,CD36,ITIH3,C4B,SERPINA1,SLC2A1,SEMA4D,ST6GALNAC5,ZBTB20,CST7,MAML3,FBN2,RNF150,SELENOP,RIMS2,CDC42SE2,ASAP1,IL32,MAML2,MS4A6A,GNLY,TSHR,HPR,DMXL2,TET2,C1R,SOD2,NUMB,TLN2,MEIS2,LDLR,RAB31,CD226,NCOA4,ADAP2,APOC1,TJP3,ABCA8,KANK2,FPR1,CCL5,KANK1,GCH1,NOS1,ABCB1,SMOX,CYP1B1,SIRPA,CLIP1,DPF3,GIMAP6,SYN2,NCAM1,HNF1B,PDLIM5,ZNF385C,TNFAIP3,DACH1,GHR,IFITM2,TCF7L2,PLIN4,CCDC149,RYR3,DOCK10,GRB10,KNG1,HBB,TBC1D24,ACTB,BCL11A,IGF1R,MYT1L,FGA,TPM3,HMBS,GPR19,SNCA"
Nickel,Blood protein measurement,"EPDR1,LAG3,GZMB,CTSZ,TGFB1,PON1,APOC3,SLC15A3,LTA4H,SEMA3G,LTF,APOB,CAT,TNFAIP6,EMC3,C3,IGFLR1,LILRA1,APOE,ADGRE3,CLEC10A,TCN1,LYZ,LMNB1,RORA,DSG2,CD33,VMP1,IL12RB2,CRISPLD2,C9,TYRO3,KYNU,AMBP,SECTM1,FCGR2A,ACP1,BOC,AHSG,OSMR,DENR,ANK3,DSC2,ANKRD44,ADAMTS5,CA2,NRG1,LILRA4,PGLYRP2,SHROOM3,CDCP1,CLEC1B,LRRK2,SPINT2,IL7R,F2,GSTM1,SLC37A2,CCNG2,APOL1,IGDCC4,DCBLD2,SERPINF2,C7,MMP1,EBF1,IL1R2,IKZF1,SELE,EMILIN3,SERPINA5,LIPA,LRRC25,ARHGEF3,SIGLEC1,PTN,NEO1,PRELP,CTSB,FN1,PDE5A,ASGR2,JAML,FRMD4A,NEGR1,MCTP2,CX3CR1,CASP8,KLHDC1,COL18A1,C4BPA,RALGPS2,F5,FCGR3A,S100A9,CTSS,PRDM1,CLCA4,KANK4,C8B,C8G,NRG3,MMP9,DENND1A,GSN,SUSD1,C1QC,NOTCH4,HCK,LST1,GNA14,PCDH9,GNB1,GPNMB,PPP2R2C,LILRA2,NLRP12,PDGFD,CCL8,LGALS9,ITIH5,BCL2,SRL,PLA2G2A,CCDC85A,CSF2RB,IFI30,TF,CD8A,PCYOX1,HLA-DPA1,LILRB5,SIGLEC9,CD36,C4B,SERPINA1,SEMA4D,ST6GALNAC5,CST7,GNLY,HPR,C1R,TLN2,MEIS2,APOC1,ABCA8,CCL5,GCH1,ABCB1,SIRPA,DPF3,SYN2,NCAM1,GHR,DOCK10,KNG1,SNCA"
Nickel,Phenotypic abnormality,"KRT14,CEACAM6,SERPIND1,HMOX1,RP2,MMP2,MEFV,SLC6A2,TGFB1,PON1,HOXA2,COL1A1,SPI1,APOC3,CYP27B1,CLEC4A,ZBTB24,PCDH12,LTF,MSH2,APOB,REEP6,ODC1,DLX4,CAT,AHR,SOX4,C3,KRT9,CFP,SEZ6L,RAC2,KRT5,KRT6B,APOE,ZSWIM6,CHRM3,ADAMTS8,RDH5,GNS,CYP27A1,IL1RN,NDUFAF1,ADAM10,SLC40A1,LYZ,LMNB1,RORA,DSG2,CYBA,SMAD7,N4BP1,TYROBP,CDKN2C,PRDX1,ASPA,IL1B,C9,TYRO3,CDH3,KYNU,VCAN,RAB20,TRIP11,GATA6,PRDM16,PNKD,AHSG,OSMR,ATP6V1B2,ST14,FERMT3,HNMT,FREM2,SEC24D,ANK3,DSC2,TNFSF4,PLOD2,ZIC1,APP,CA2,KCNMA1,KAT6B,NRG1,FCER1G,WNT4,CALM3,PDE9A,LILRA4,ARHGAP15,SHROOM3,AQP7,TRIM9,LRRK2,TK2,CD3D,GPD1,SPINT2,KRT16,BUB1,CLEC7A,DCXR,INSR,BMP1,IL7R,FOS,GLUL,DST,F2,CBX2,KRT2,CTBP2,LGI4,PHKB,C1QB,CLU,GLS,WDFY4,SERPINF2,SLC25A22,C7,SCN4B,MMP1,EBF1,CRTAP,CD28,COL12A1,FBN1,SLC25A20,CADM1,IKZF1,SLIT3,PDE2A,LIPA,DACT1,ELAC2,PLCB1,ACSL4,MAPT,TRPC6,ARHGEF3,PRICKLE1,CTSB,FN1,RPS26,GFPT1,FRMD4A,NR3C2,MPPED2,TPM1,CASP8,ELN,DNMT1,COL18A1,MYLK,CES1,C8A,ASTN2,PNP,SYNE1,KIF14,NCF2,CACNA1E,F5,FCGR3A,HEY2,INA,DPYD,CLCA4,GPC4,ACADM,NFIA,C8B,PLCE1,MMP9,PCDH19,MAFB,PGK1,DENND1A,GSN,DES,C1QC,PARD3,NOTCH4,COX4I2,CLCN5,FGF14,FOXP3,PIP4K2A,GNA14,THBD,DPP6,PCDH9,CYBB,GNB1,GATA3,KRT6A,TLR7,BNC2,PTPRD,TMEM165,JAK2,GPNMB,SLC34A2,SMARCA2,KCNA1,NYNRIN,DUOX2,DIAPH1,LYST,NLRP12,NCOA7,WIPF1,ETS1,IGF1,TFAP2B,PROS1,CFI,IRX5,LAT,SLC7A7,BCL2,PAX1,CSF2RB,LRRC32,VSNL1,SLC8A1,CDKN1A,KIF2A,OBSL1,TF,SCN9A,CD8A,DYSF,CXCR4,EOMES,DCC,ARPC1B,RELN,PIK3R5,HLA-DPA1,FGF13,DHFR,MAPKAPK3,SELENBP1,PRF1,ITK,AGTR1,HLA-DMB,LDB3,MYOCD,SAMD3,CC2D2A,PRKCA,ERLIN1,ABCA13,IL10,CDKN1C,BDNF,CD36,ITIH3,C4B,SERPINA1,SLC2A1,SEMA4D,ZBTB20,CASR,MAML3,FBN2,RNF150,RIMS2,WDR1,ASAP1,MS4A1,FGD4,MAML2,TSHR,PCDH7,DMXL2,TET2,C1R,FRY,NUMB,ITGA7,MEIS2,LDLR,CD226,TJP3,KANK2,FPR1,KANK1,GCH1,NOS1,ABCB1,SMOX,CYP1B1,CLIP1,GIMAP6,HNF1B,TNFAIP3,NR4A3,GHR,CIITA,TCF7L2,HNRNPU,FYB1,FOXC1,KNG1,HBB,TBC1D24,ACTB,PITX2,SLC19A3,BCL11A,IGF1R,MYT1L,B2M,CAPN5,MYD88,FGA,TPM3,FHL1,HMBS,PC,UCP2,BTD,SNCA"
Nickel,Abnormality of the cardiovascular system,"KRT14,CEACAM6,SERPIND1,HMOX1,RP2,MMP2,MEFV,TGFB1,COL1A1,MSH2,APOB,REEP6,ODC1,CAT,AHR,SOX4,KRT9,RAC2,KRT5,APOE,CHRM3,GNS,CYP27A1,IL1RN,NDUFAF1,SLC40A1,LYZ,LMNB1,DSG2,CYBA,CDKN2C,PRDX1,KYNU,TRIP11,GATA6,PRDM16,ATP6V1B2,FERMT3,FREM2,SEC24D,ANK3,DSC2,APP,CA2,KCNMA1,KAT6B,NRG1,WNT4,CALM3,PDE9A,TRIM9,LRRK2,TK2,CD3D,GPD1,BUB1,CLEC7A,INSR,BMP1,IL7R,FOS,GLUL,DST,F2,KRT2,WDFY4,SERPINF2,SLC25A22,SCN4B,MMP1,EBF1,CRTAP,FBN1,SLC25A20,LIPA,DACT1,ELAC2,MAPT,TRPC6,ARHGEF3,CTSB,FN1,RPS26,NR3C2,TPM1,CASP8,ELN,COL18A1,MYLK,ASTN2,PNP,SYNE1,NCF2,CACNA1E,F5,HEY2,CLCA4,GPC4,ACADM,NFIA,MAFB,GSN,DES,COX4I2,FOXP3,GNA14,CYBB,GATA3,BNC2,JAK2,SMARCA2,KCNA1,NYNRIN,DUOX2,LYST,NLRP12,WIPF1,TFAP2B,PROS1,CFI,IRX5,LAT,SLC7A7,PAX1,CSF2RB,LRRC32,VSNL1,CDKN1A,OBSL1,TF,SCN9A,DYSF,CXCR4,DCC,ARPC1B,RELN,PIK3R5,FGF13,PRF1,ITK,AGTR1,LDB3,MYOCD,CC2D2A,PRKCA,CDKN1C,SERPINA1,SLC2A1,CASR,FBN2,WDR1,MS4A1,TSHR,PCDH7,DMXL2,TET2,C1R,FRY,NUMB,ITGA7,MEIS2,LDLR,GCH1,ABCB1,CYP1B1,FYB1,FOXC1,KNG1,HBB,TBC1D24,ACTB,PITX2,SLC19A3,IGF1R,MYT1L,B2M,CAPN5,MYD88,FGA,TPM3,FHL1,HMBS,UCP2,BTD,SNCA"
Nickel,Abnormality of immune system physiology,"KRT14,CEACAM6,HMOX1,MMP2,MEFV,TGFB1,COL1A1,ZBTB24,ODC1,DLX4,CAT,SOX4,C3,KRT9,CFP,RAC2,KRT5,APOE,CHRM3,GNS,IL1RN,LYZ,LMNB1,RORA,CYBA,SMAD7,PRDX1,IL1B,C9,CDH3,KYNU,TRIP11,GATA6,PRDM16,ATP6V1B2,ST14,FERMT3,TNFSF4,KAT6B,FCER1G,WNT4,ARHGAP15,TK2,CD3D,BUB1,CLEC7A,INSR,IL7R,GLUL,C1QB,SLC25A22,C7,MMP1,CD28,FBN1,IKZF1,CTSB,CASP8,DNMT1,MYLK,C8A,PNP,NCF2,FCGR3A,CLCA4,C8B,GSN,C1QC,COX4I2,FOXP3,CYBB,GATA3,TLR7,BNC2,JAK2,SMARCA2,DIAPH1,LYST,NLRP12,WIPF1,CFI,LAT,SLC7A7,PAX1,CSF2RB,LRRC32,TF,SCN9A,CD8A,CXCR4,EOMES,ARPC1B,PIK3R5,PRF1,ITK,HLA-DMB,CDKN1C,C4B,SERPINA1,SLC2A1,CASR,WDR1,MS4A1,TET2,C1R,ITGA7,NOS1,TNFAIP3,CIITA,HBB,TBC1D24,ACTB,B2M,CAPN5,MYD88,FGA,TPM3,BTD"
Nickel,Complete blood cell count,"CTSZ,EHD4,TGFB1,CYP3A5,COL1A1,APOC3,CD69,CYP27B1,GPLD1,MDFI,ST8SIA4,APOB,PLEK,AHR,CDC25B,RAC2,KIAA0930,APOE,ZSWIM6,JUND,PPP1R1B,CHRM3,PRRG4,IL1RN,RIPOR2,GMPR,NDUFAF1,SLC40A1,LYZ,TBC1D1,RORA,SMAD7,CD33,VMP1,N4BP1,PRDX1,CDH3,KYNU,VCAN,PRDM16,FCGR2A,MEIS1,PNKD,CTDSPL,OSMR,FERMT3,CAMK4,HHEX,APP,KCNMA1,NRG1,FCER1G,PGLYRP2,LAPTM5,ARHGAP15,SHROOM3,LRRK2,MS4A7,TPX2,SPINT2,C3AR1,BUB1,IL7R,DST,F2,FOSL1,KRT2,GSTM1,CTBP2,CXCR2,P2RY13,EBF1,ZYX,CD28,SLC25A20,IKZF1,SELE,CD86,LIPA,PLCB1,MAPT,TRPC6,ARHGEF3,SIGLEC1,RASAL3,APOL3,CTSB,FN1,PDE5A,ANKRD35,JAML,RPS26,ADAM33,HVCN1,ITGAL,FRMD4A,TMEM229B,NR3C2,TPM1,CX3CR1,CASP8,DNMT1,ASTN2,S100A8,CTSS,DPYD,NFIA,SORBS1,PLCE1,SMAP2,CCND3,DENND1A,THEMIS2,CD52,SUSD1,NOTCH4,SYK,SHC3,S1PR3,AIF1,CLCN5,LST1,PIP4K2A,GATA3,BNC2,DENND1C,JAK2,LYST,NLRP12,NCOA7,ETS1,POU2AF1,TFAP2B,HLA-DRA,ITGA4,ARHGEF12,BCL2,IFITM3,EIF4G3,CSF2RB,SLC8A1,CDKN1A,XPO1,TF,ZC3H12D,PIK3R5,HLA-DPA1,TTC39A,SELENBP1,PRF1,ITK,SHC1,PVR,CC2D2A,TMEM176B,BDNF,CD36,ITIH3,SERPINA1,FKBP15,SLC2A1,ZBTB20,CASR,RNF150,CDC42SE2,LYN,ASAP1,NAALAD2,CFL1,FCGR3B,FGD4,MS4A6A,TET2,TLN2,TMEM170A,RAB31,CD226,NCOA4,KCNJ12,ADAP2,FPR1,SMOX,SIRPA,RASGRP4,SYN2,TNFAIP3,NR4A3,DACH1,IFITM2,CIITA,TCF7L2,PLIN4,FYB1,DOCK10,GRB10,TPM4,HBB,ACTB,BCL11A,IGF1R,TPM3,BTD"
Nickel,Abnormality of the integument,"KRT14,RP2,MMP2,MEFV,TGFB1,COL1A1,CYP27B1,MSH2,APOB,REEP6,ODC1,CAT,AHR,SOX4,KRT9,RAC2,KRT5,KRT6B,APOE,ZSWIM6,CHRM3,GNS,CYP27A1,IL1RN,ADAM10,SLC40A1,LYZ,LMNB1,RORA,DSG2,CYBA,SMAD7,PRDX1,IL1B,CDH3,KYNU,GATA6,PRDM16,AHSG,OSMR,ATP6V1B2,ST14,FERMT3,FREM2,SEC24D,DSC2,TNFSF4,PLOD2,ZIC1,KCNMA1,KAT6B,FCER1G,WNT4,ARHGAP15,CD3D,SPINT2,KRT16,BUB1,CLEC7A,INSR,BMP1,IL7R,FOS,GLUL,DST,F2,KRT2,SERPINF2,SLC25A22,MMP1,CRTAP,CD28,COL12A1,FBN1,SLC25A20,LIPA,DACT1,PLCB1,PRICKLE1,CTSB,RPS26,FRMD4A,TPM1,CASP8,ELN,COL18A1,MYLK,SYNE1,NCF2,F5,HEY2,DPYD,GPC4,NFIA,PCDH19,MAFB,GSN,DES,COX4I2,FOXP3,GNA14,CYBB,GATA3,KRT6A,BNC2,JAK2,GPNMB,SMARCA2,KCNA1,DUOX2,DIAPH1,LYST,NLRP12,WIPF1,IGF1,TFAP2B,PROS1,CFI,IRX5,SLC7A7,BCL2,PAX1,CSF2RB,LRRC32,OBSL1,SCN9A,CXCR4,DCC,PIK3R5,DHFR,PRF1,HLA-DMB,LDB3,CC2D2A,CDKN1C,SERPINA1,SLC2A1,ZBTB20,CASR,RIMS2,WDR1,MS4A1,TSHR,DMXL2,TET2,C1R,MEIS2,LDLR,KANK2,CYP1B1,HNF1B,TNFAIP3,GHR,CIITA,FYB1,FOXC1,HBB,TBC1D24,ACTB,PITX2,SLC19A3,IGF1R,MYT1L,B2M,MYD88,FGA,FHL1,HMBS,UCP2,BTD"
Nickel,Abnormality of the skin,"KRT14,RP2,MMP2,MEFV,TGFB1,COL1A1,CYP27B1,MSH2,APOB,REEP6,ODC1,CAT,AHR,KRT9,RAC2,KRT5,KRT6B,APOE,ZSWIM6,CHRM3,CYP27A1,IL1RN,ADAM10,SLC40A1,LYZ,RORA,DSG2,CYBA,SMAD7,PRDX1,IL1B,CDH3,KYNU,GATA6,PRDM16,AHSG,OSMR,ATP6V1B2,ST14,FERMT3,SEC24D,DSC2,TNFSF4,PLOD2,KAT6B,FCER1G,WNT4,ARHGAP15,CD3D,SPINT2,KRT16,BUB1,CLEC7A,INSR,IL7R,FOS,GLUL,DST,F2,KRT2,SERPINF2,MMP1,CRTAP,CD28,COL12A1,FBN1,SLC25A20,LIPA,DACT1,PLCB1,PRICKLE1,CTSB,RPS26,TPM1,CASP8,ELN,MYLK,SYNE1,NCF2,F5,HEY2,DPYD,NFIA,PCDH19,MAFB,GSN,DES,COX4I2,FOXP3,GNA14,CYBB,GATA3,KRT6A,BNC2,JAK2,GPNMB,SMARCA2,DUOX2,DIAPH1,LYST,NLRP12,WIPF1,IGF1,PROS1,CFI,IRX5,SLC7A7,PAX1,CSF2RB,LRRC32,SCN9A,CXCR4,DCC,PIK3R5,DHFR,PRF1,HLA-DMB,LDB3,CDKN1C,SERPINA1,SLC2A1,CASR,RIMS2,WDR1,MS4A1,TSHR,TET2,C1R,LDLR,KANK2,CYP1B1,HNF1B,TNFAIP3,GHR,CIITA,FYB1,FOXC1,HBB,ACTB,PITX2,IGF1R,MYT1L,B2M,MYD88,FGA,FHL1,UCP2,BTD"
Nickel,Disease,"MMP2,EHD4,TGFB1,ABI3,COL1A1,TNFAIP6,RNF39,C3,KRT5,APOE,ADAMTS8,RDH5,RORA,VMP1,IL12RB2,CRISPLD2,COTL1,PRDX1,C9,GATA6,ATP6V1B2,ST14,SEC24D,ANK3,TNFSF4,CAMK4,ZIC1,KCNMA1,NRG1,FCER1G,ARHGAP15,EDIL3,SPINT2,INSR,IL7R,CTBP2,CLU,RPTN,WDFY4,MMP1,CRTAP,FBN1,SLIT3,SYNGR1,PLCB1,MAPT,ARHGEF3,SHANK2,THSD4,FRMD4A,NEGR1,CASP8,ELN,COL18A1,ASTN2,SYNE1,AXDND1,F5,PNLIPRP3,MMP9,COL16A1,MEGF9,INIP,PARD3,PIP4K2A,HIF3A,DPP6,GATA3,LY86,MEDAG,BNC2,PTPRD,GREB1,JAK2,ETS1,IGF1,POU2AF1,CFI,HLA-DRA,SLC7A7,EIF4G3,CCDC85A,HOXD3,PIK3R5,ITK,BDNF,ZBTB20,FBN2,RNF150,SEC24B,IL32,MS4A6A,TMTC1,TET2,FRY,APOC1,ABCA8,SPIB,KANK1,SMOX,CYP1B1,AOAH,SYN2,HNF1B,PDLIM5,TNFAIP3,GHR,SRCIN1,CCDC149,KNG1,TBC1D24,BCL11A,IGF1R,TPM3,PC,BTD,SNCA"
Nickel,Abnormality of the immune system,"KRT14,CEACAM6,HMOX1,MMP2,MEFV,TGFB1,COL1A1,ZBTB24,MSH2,ODC1,DLX4,CAT,SOX4,C3,KRT9,CFP,RAC2,KRT5,APOE,CHRM3,GNS,IL1RN,LYZ,LMNB1,RORA,DSG2,CYBA,SMAD7,TYROBP,PRDX1,IL1B,C9,CDH3,KYNU,TRIP11,GATA6,PRDM16,ATP6V1B2,ST14,FERMT3,TNFSF4,CA2,KAT6B,FCER1G,WNT4,ARHGAP15,TK2,CD3D,GPD1,BUB1,CLEC7A,INSR,IL7R,GLUL,F2,C1QB,SLC25A22,C7,MMP1,CD28,FBN1,IKZF1,LIPA,CTSB,RPS26,TPM1,CASP8,DNMT1,COL18A1,MYLK,C8A,PNP,NCF2,FCGR3A,CLCA4,C8B,GSN,DES,C1QC,COX4I2,FOXP3,CYBB,GNB1,GATA3,TLR7,BNC2,PTPRD,JAK2,SMARCA2,DIAPH1,LYST,NLRP12,WIPF1,CFI,LAT,SLC7A7,PAX1,CSF2RB,LRRC32,TF,SCN9A,CD8A,CXCR4,EOMES,ARPC1B,RELN,PIK3R5,PRF1,ITK,HLA-DMB,LDB3,CC2D2A,CDKN1C,C4B,SERPINA1,SLC2A1,CASR,WDR1,MS4A1,TET2,C1R,FRY,ITGA7,NOS1,TNFAIP3,CIITA,HBB,TBC1D24,ACTB,B2M,CAPN5,MYD88,FGA,TPM3,BTD"
Nickel,Abnormality of metabolism/homeostasis,"KRT14,CEACAM6,HMOX1,RP2,MMP2,MEFV,TGFB1,PON1,COL1A1,APOC3,CYP27B1,ZBTB24,APOB,REEP6,ODC1,CAT,AHR,KRT9,CFP,SEZ6L,RAC2,KRT5,APOE,GNS,CYP27A1,IL1RN,NDUFAF1,SLC40A1,LYZ,LMNB1,DSG2,CYBA,N4BP1,PRDX1,ASPA,TYRO3,KYNU,TRIP11,GATA6,PRDM16,OSMR,ATP6V1B2,PLOD2,APP,CA2,CALM3,SHROOM3,AQP7,TK2,CD3D,GPD1,SPINT2,BUB1,CLEC7A,DCXR,INSR,IL7R,FOS,GLUL,DST,F2,KRT2,PHKB,SERPINF2,SCN4B,MMP1,CRTAP,COL12A1,FBN1,SLC25A20,IKZF1,LIPA,ELAC2,TRPC6,FN1,RPS26,GFPT1,FRMD4A,NR3C2,TPM1,CASP8,DNMT1,MYLK,CES1,PNP,SYNE1,NCF2,F5,FCGR3A,DPYD,CLCA4,ACADM,PLCE1,MAFB,PGK1,GSN,DES,CLCN5,FOXP3,CYBB,GATA3,TMEM165,JAK2,SMARCA2,KCNA1,DUOX2,LYST,NLRP12,WIPF1,IGF1,LAT,SLC7A7,CSF2RB,TF,SCN9A,DYSF,CXCR4,ARPC1B,RELN,PIK3R5,PRF1,ITK,LDB3,SAMD3,CC2D2A,CDKN1C,SERPINA1,SLC2A1,ZBTB20,CASR,RIMS2,WDR1,MS4A1,TSHR,DMXL2,TET2,ITGA7,LDLR,KANK2,GCH1,NOS1,HNF1B,TNFAIP3,GHR,CIITA,TCF7L2,FYB1,KNG1,HBB,TBC1D24,ACTB,SLC19A3,IGF1R,B2M,MYD88,FGA,TPM3,FHL1,HMBS,PC,UCP2,BTD"
Nickel,Abnormal oral mucosa morphology,"KRT14,MMP2,MEFV,LTF,CAT,KRT5,KRT6B,IL1RN,LYZ,LMNB1,CYBA,PRDX1,KYNU,ATP6V1B2,KCNMA1,KRT16,INSR,IL7R,F2,SERPINF2,MMP1,IKZF1,NCF2,F5,NOTCH4,CYBB,KRT6A,JAK2,LYST,NLRP12,WIPF1,CXCR4,HLA-DPA1,PRF1,ITK,IL10,WDR1,TET2,C1R,GIMAP6,TNFAIP3,TBC1D24,MYD88,FGA"
Nickel,Increased inflammatory response,"KRT14,CEACAM6,HMOX1,MEFV,TGFB1,ZBTB24,DLX4,CAT,SOX4,C3,KRT9,RAC2,KRT5,APOE,IL1RN,LYZ,LMNB1,RORA,CYBA,SMAD7,PRDX1,IL1B,KYNU,GATA6,PRDM16,ATP6V1B2,ST14,FERMT3,TNFSF4,FCER1G,WNT4,ARHGAP15,TK2,CD3D,CLEC7A,IL7R,C1QB,MMP1,CD28,FBN1,CTSB,CASP8,DNMT1,PNP,NCF2,FCGR3A,CLCA4,GSN,C1QC,COX4I2,FOXP3,CYBB,GATA3,BNC2,JAK2,SMARCA2,DIAPH1,LYST,NLRP12,WIPF1,CFI,LAT,SLC7A7,PAX1,CSF2RB,LRRC32,SCN9A,CXCR4,ARPC1B,PRF1,ITK,HLA-DMB,C4B,SERPINA1,CASR,WDR1,MS4A1,TET2,C1R,ITGA7,NOS1,TNFAIP3,CIITA,HBB,TBC1D24,B2M,CAPN5,MYD88,FGA,TPM3,BTD"
