ChemicalName,description,preferredNames
Lead,Genetic disease,"KRT14,HSD17B10,SNTA1,SLC6A2,SLC1A6,WFS1,CYP27B1,CAT,ATXN1,C3,KRT5,KRT6B,APOE,GFAP,CHRM3,SEMA6A,KIF11,SLC40A1,LMNB1,SLC30A4,IL1B,FOXRED1,CDH3,KLKB1,VCAN,NRXN2,CACNA1C,GATA6,OSMR,NBAS,APP,CA2,WNT4,SPRED1,AMN,SLC9A5,MAPRE2,RAB8A,SPINT2,KRT16,CDCA7,DST,F2,KRT2,ASPHD1,RAB6A,PHKB,CLU,GLS,PHYHIP,SERPINF2,FBN1,SLC6A17,CNTN2,SULT4A1,LRP2BP,NXN,PLCB1,EEF1A1,FGFR3,RBM5,SHANK2,NDUFV3,LMX1B,SH3PXD2A,RPS26,ANK2,RAD23B,SYNE2,ELN,DNMT1,PLXNA4,HLA-DRB1,COL4A2,DNAJC5,EIF3B,SCAMP5,CNST,SYNE1,NDUFS2,FBXL4,PAX2,MCOLN3,PRKACB,ACADM,GNAS,NFIA,CPT2,GSN,FGF14,FOXP3,ZIC2,FTL,DCDC2,SHROOM1,SAT1,DSP,HR,ASAH1,GPNMB,SMARCA2,IGF1,PPP2R2B,CFI,CST3,LAT2,MROH6,COL25A1,KIF2A,RPS14,CXCR4,GLYCTK,CHEK1,CHD7,EPS15L1,PNCK,LAMP2,SYNJ1,IGF2BP2,SERPINA1,SLC2A1,TGFBI,EHMT1,MME,ADAMTS12,SH3BP2,RAI14,JCHAIN,ORC4,ATXN2,SERPINA3,ZNF423,SPTBN4,FRRS1L,KCNJ6,ABCB1,PRDM11,PSMC3,RECQL4,SUGCT,ATP6AP2,HNRNPU,PAX6,KNG1,HBB,ACTB,ALDOA,ESPN,CDC42,B2M,MYD88,FECH,TPM3,FHL1,UCP2,CALM1,SNCA"
Lithium,Ischemia,"HMOX1,IL1B,BCL2,BDNF"
Lithium,Brain ischemia,"IL1B,BCL2,BDNF"
Lithium,Vascular disease,"HMOX1,IL1B,ATM,BCL2,BDNF"
Lithium,Toxic encephalopathy,"IL1B,BDNF"
Lithium,Skin disease,"IL1B,ATM,CASP8,COL18A1,SCNN1A"
Lithium,Leukemia,"IL1B,CASP8,BCL2"
Manganese,Disease of anatomical entity,"B4GALT7,HMOX1,FERMT1,MMP2,STUB1,TGFB1,CAV2,COL1A1,CD82,CCDC92,MSX2,TWIST1,ATXN1,WNK4,DNAJB9,CD68,TUBG1,ATP6V1E1,RIN2,RFXAP,CEP135,AKIRIN2,GYPC,GABBR2,SIX3,BARD1,MSMO1,PDGFRB,SMAD7,SMAD2,KMT2C,BIRC3,CHMP2B,PCDH10,CAD,NPR3,ANK1,CDK6,LUM,SOD1,RPS27A,MEIS1,ATM,JAZF1,APP,KCNMA1,KAT6B,NRG1,PWP2,WDFY3,HHIP,ANKS6,LRRK2,ANPEP,INSR,MN1,HOMER2,IL7R,YWHAG,DST,F2,COQ2,ITGA3,MET,GLS,APOL1,SLC25A22,COL12A1,FBN1,PRKCD,NEXN,ACSL4,B4GALNT1,DOK7,TMEM201,SLC37A1,EPB41,PDE5A,HTT,C5AR1,MORC4,PXK,RPS26,SYNE2,DCAF4,CASP8,XRCC2,DNMT1,COL18A1,PTPRF,MSN,VPS13A,MYLK,PCMTD1,LONP1,EIF3B,PNP,CALD1,SLC30A10,UTRN,TBX18,RPL5,OGFRL1,PLCE1,RBP4,CPT2,CNPY3,PGK1,ZBTB43,GSN,LDLRAP1,NOTCH4,FTL,SLC3A2,SAT1,SLC4A11,BNC2,CD99,JAK2,ASAH1,AMACR,LYST,STX2,G6PD,TFAP2B,FAT4,PPP2R2B,PSAP,SLC16A9,CXCL12,GLI3,CTDSP2,BCL2,CBS,SCN9A,CEP19,PSTPIP2,TKT,CHD7,SLC4A10,FGFR1,GTF2IRD1,PVR,FAT1,GAS7,NAT8L,BDNF,VAPB,RAB23,ADAMTS12,TENM3,FBN2,NEDD4,RAI14,MYBL1,FGD4,DMXL2,DNM1L,RPL27,MTRNR2L6,ABCB1,PSMC3,CCNA2,TNFAIP3,FOXC1,TBC1D24,EPS8,HARS2,MYD88,FHL1,SNCA"
Manganese,Disease,"B4GALT7,HMOX1,FERMT1,MMP2,STUB1,TGFB1,CAV2,COL1A1,CD82,ZBTB24,HBEGF,BCL9,CCDC92,MSX2,TWIST1,ATXN1,WNK4,DNAJB9,CD68,TUBG1,ATP6V1E1,RIN2,RFXAP,CEP135,AKIRIN2,GYPC,GABBR2,SIX3,BARD1,SLC40A1,MSMO1,TTC19,PDGFRB,SLC30A4,SMAD7,SMAD2,KMT2C,BIRC3,CHMP2B,PCDH10,CAD,NPR3,ANK1,CDK6,LUM,NPC1,SOD1,RPS27A,MEIS1,ATM,JAZF1,APP,KCNMA1,KAT6B,NRG1,PSMB4,PWP2,WDR90,WDFY3,HHIP,ANKS6,LRRK2,ANPEP,DCXR,INSR,MN1,HOMER2,IL7R,FOS,YWHAG,DST,F2,COQ2,SLCO2A1,ITGA3,MET,GLS,APOL1,SLC25A22,COL12A1,FBN1,PRKCD,NEXN,ACSL4,B4GALNT1,DOK7,TMEM201,SLC37A1,EPB41,PDE5A,HTT,C5AR1,MORC4,PXK,RPS26,ARG1,SYNE2,DCAF4,CASP8,XRCC2,DNMT1,COL18A1,PTPRF,ETS2,MSN,VPS13A,MYLK,PCMTD1,LONP1,EIF3B,PNP,MAST2,CALD1,ILF2,SLC30A10,CENPF,UTRN,NDUFS2,MLLT11,FBXL4,TBX18,RPL5,OGFRL1,ACADM,NFIA,PLCE1,RBP4,CPT2,CNPY3,PGK1,ZBTB43,GSN,LDLRAP1,NOTCH4,FTL,SLC3A2,SAT1,SLC4A11,BNC2,CD99,JAK2,ASAH1,AMACR,LYST,STX2,TFRC,G6PD,TFAP2B,FAT4,PPP2R2B,PSAP,SLC16A9,CXCL12,GLI3,CTDSP2,BCL2,CBS,ADCY3,OBSL1,CEBPD,SCN9A,CEP19,PSTPIP2,TKT,CHD7,SLC4A10,FGFR1,GTF2IRD1,PVR,FAT1,GAS7,NAT8L,BDNF,VAPB,RAB23,PDGFC,ADAMTS12,TENM3,FBN2,NEDD4,RAI14,LYN,MYBL1,PTPRK,FGD4,MAML2,DMXL2,DDIT3,DNM1L,RPL27,COX6B1,MTRNR2L6,SLC37A4,ABCB1,PSMC3,CCNA2,TNFAIP3,FOXC1,TBC1D24,EPS8,HARS2,MYT1L,MYD88,FHL1,SNCA"
Manganese,Huntingtons disease,"SOD1,APP,HTT,BDNF,SNCA"
Manganese,Physical disorder,"B4GALT7,MSX2,CD68,TUBG1,CEP135,SIX3,SMAD2,CAD,ANK1,CDK6,RPS27A,KAT6B,PWP2,WDFY3,F2,COL12A1,FBN1,ACSL4,DOK7,EPB41,RPS26,SYNE2,DCAF4,XRCC2,RPL5,PGK1,ZBTB43,SLC4A11,G6PD,TFAP2B,GLI3,CTDSP2,CHD7,FGFR1,FBN2,RPL27,SLC37A4,FOXC1"
Manganese,Nervous system disease,"STUB1,CAV2,COL1A1,ATXN1,CD68,TUBG1,CEP135,GABBR2,SIX3,BARD1,MSMO1,CHMP2B,PCDH10,CAD,CDK6,LUM,SOD1,MEIS1,ATM,APP,KCNMA1,KAT6B,PWP2,WDFY3,LRRK2,MN1,HOMER2,IL7R,YWHAG,DST,F2,COQ2,MET,GLS,SLC25A22,FBN1,B4GALNT1,DOK7,SLC37A1,PDE5A,HTT,SYNE2,DCAF4,DNMT1,COL18A1,VPS13A,PCMTD1,LONP1,SLC30A10,PLCE1,RBP4,CNPY3,ZBTB43,GSN,LDLRAP1,FTL,SLC4A11,CD99,ASAH1,PPP2R2B,PSAP,CTDSP2,BCL2,CBS,SCN9A,TKT,CHD7,SLC4A10,FGFR1,PVR,GAS7,NAT8L,BDNF,VAPB,TENM3,FBN2,MYBL1,FGD4,DMXL2,DNM1L,PSMC3,CCNA2,FOXC1,TBC1D24,EPS8,MYD88,SNCA"
Mercury,Disease,"HMOX1,MMP2,STUB1,PON1,MPO,CYP27B1,C3,APOE,PXDN,SMAD2,NOX4,IL1B,BIRC3,ANK1,LUM,AHSG,APP,CA2,CALM3,CRYAA,TK2,GSTM1,BANK1,SLC25A22,A2M,LIPA,HLA-DQA1,PARK7,SOX18,FN1,SH3PXD2A,PEX14,ETS2,MACF1,F5,FCGR3A,NDUFS2,MAN1B1,MMP9,GSN,HIF3A,SLC3A2,JAK2,IGF1,G6PD,YWHAZ,CST3,CEBPD,RELN,GAS7,BDNF,VWA1,MME,SH3BP2,SELENOP,CA1,GNLY,HNF1A,SERPINA3,RBFOX3,CFD,ABCB1,TNFAIP3,DCX,PAX6,GCLC,B2M,FECH"
Mercury,Disease of anatomical entity,"HMOX1,MMP2,STUB1,MPO,CYP27B1,C3,APOE,PXDN,SMAD2,NOX4,IL1B,BIRC3,ANK1,LUM,AHSG,APP,CA2,CALM3,CRYAA,TK2,GSTM1,BANK1,SLC25A22,A2M,HLA-DQA1,PARK7,SOX18,FN1,SH3PXD2A,MACF1,F5,FCGR3A,MMP9,GSN,SLC3A2,JAK2,IGF1,G6PD,YWHAZ,CST3,RELN,GAS7,BDNF,VWA1,MME,SH3BP2,GNLY,HNF1A,SERPINA3,RBFOX3,CFD,ABCB1,TNFAIP3,DCX,PAX6,GCLC,B2M,FECH"
Mercury,Amyloidosis,"C3,APOE,APP,A2M,FN1,GSN,CST3,SERPINA3,B2M"
Mercury,Disease of metabolism,"C3,APOE,IL1B,AHSG,APP,TK2,A2M,LIPA,HLA-DQA1,FN1,PEX14,NDUFS2,MAN1B1,GSN,SLC3A2,IGF1,G6PD,CST3,SELENOP,HNF1A,SERPINA3,ABCB1,B2M,FECH"
Mercury,Immune system disease,"MPO,CYP27B1,C3,APOE,PXDN,IL1B,BIRC3,CA2,BANK1,HLA-DQA1,SOX18,FN1,FCGR3A,JAK2,MME,HNF1A,ABCB1,TNFAIP3,B2M"
Mercury,Integumentary system disease,"MPO,CYP27B1,C3,APOE,IL1B,AHSG,GSTM1,HLA-DQA1,SOX18,GSN,IGF1,G6PD,CST3,SH3BP2,GNLY,TNFAIP3,FECH"
Mercury,APP-related cerebral amyloid angiopathy,"APOE,APP,CST3,SERPINA3"
Mercury,Alzheimers disease,"APOE,APP,A2M,CST3,BDNF,SERPINA3"
Mercury,Skin disease,"MPO,CYP27B1,C3,APOE,IL1B,GSTM1,HLA-DQA1,GSN,IGF1,G6PD,CST3,SH3BP2,GNLY,TNFAIP3,FECH"
Mercury,Autoimmune disease,"MPO,CYP27B1,PXDN,IL1B,CA2,BANK1,HLA-DQA1,FCGR3A,JAK2,HNF1A,ABCB1,TNFAIP3"
Mercury,Inherited metabolic disorder,"C3,APOE,IL1B,APP,TK2,LIPA,HLA-DQA1,PEX14,NDUFS2,MAN1B1,GSN,SLC3A2,IGF1,G6PD,CST3,HNF1A,SERPINA3,ABCB1,B2M,FECH"
Mercury,Finnish type amyloidosis,"C3,APOE,GSN,CST3"
Mercury,Nervous system disease,"STUB1,MPO,CYP27B1,C3,APOE,NOX4,IL1B,LUM,APP,CRYAA,TK2,GSTM1,SLC25A22,A2M,HLA-DQA1,PARK7,MACF1,MMP9,GSN,IGF1,YWHAZ,CST3,RELN,GAS7,BDNF,VWA1,MME,SERPINA3,RBFOX3,DCX,PAX6"
Mercury,ITM2B-related cerebral amyloid angiopathy 2,"APOE,APP,CST3,SERPINA3"
Mercury,Primary immunodeficiency disease,"MPO,CYP27B1,C3,PXDN,IL1B,CA2,BANK1,HLA-DQA1,FCGR3A,JAK2,HNF1A,ABCB1,TNFAIP3"
Mercury,Kidney disease,"MPO,CYP27B1,C3,SMAD2,CA2,HLA-DQA1,FN1,SLC3A2,CST3,B2M"
Mercury,Prion disease,"C3,APOE,APP,YWHAZ"
Mercury,Urinary system disease,"MPO,CYP27B1,C3,SMAD2,CA2,HLA-DQA1,FN1,SLC3A2,CST3,MME,B2M"
Mercury,Primary cutaneous amyloidosis,"C3,APOE,GSN,CST3"
Mercury,Central nervous system disease,"STUB1,CYP27B1,C3,APOE,IL1B,APP,TK2,SLC25A22,A2M,HLA-DQA1,PARK7,MMP9,YWHAZ,CST3,RELN,BDNF,MME,SERPINA3,RBFOX3,DCX"
Mercury,Vascular disease,"HMOX1,MPO,APOE,NOX4,IL1B,MMP9,JAK2,BDNF,RBFOX3"
Mercury,Hematopoietic system disease,"MPO,CYP27B1,IL1B,BIRC3,ANK1,F5,JAK2,G6PD,MME,SERPINA3,GCLC,B2M"
Mercury,Colitis,"IL1B,FCGR3A,JAK2,ABCB1"
Mercury,Creutzfeldt-Jakob disease,"C3,APOE,YWHAZ"
Mercury,Down syndrome,"APOE,APP,CST3"
Mercury,Ischemia,"HMOX1,IL1B,BDNF,RBFOX3"
Mercury,Toxic encephalopathy,"IL1B,APP,BDNF"
Mercury,Genetic disease,"STUB1,CYP27B1,C3,APOE,SMAD2,IL1B,APP,CA2,CALM3,CRYAA,TK2,SLC25A22,LIPA,HLA-DQA1,PARK7,SOX18,SH3PXD2A,PEX14,F5,NDUFS2,MAN1B1,GSN,SLC3A2,IGF1,G6PD,CST3,RELN,BDNF,MME,SH3BP2,HNF1A,SERPINA3,CFD,ABCB1,TNFAIP3,DCX,PAX6,B2M,FECH"
Mercury,Brain disease,"STUB1,C3,APOE,IL1B,APP,TK2,SLC25A22,PARK7,MMP9,YWHAZ,RELN,BDNF,MME,RBFOX3,DCX"
Mercury,ITM2B-related cerebral amyloid angiopathy 1,"APOE,CST3,SERPINA3"
Mercury,Brain ischemia,"IL1B,BDNF,RBFOX3"
Mercury,Musculoskeletal system disease,"MMP2,CYP27B1,APOE,IL1B,CA2,TK2,BANK1,A2M,HLA-DQA1,SH3PXD2A,FCGR3A,MMP9,MME,SH3BP2,SERPINA3,CFD,TNFAIP3,B2M"
Mercury,Degenerative disc disease,"MMP2,CYP27B1,MMP9"
Mercury,Neurodegenerative disease,"STUB1,APOE,APP,TK2,A2M,PARK7,YWHAZ,CST3,BDNF,MME,SERPINA3"
Mercury,Cardiovascular system disease,"HMOX1,MPO,APOE,NOX4,IL1B,CALM3,MMP9,JAK2,BDNF,GNLY,RBFOX3"
Mercury,Hematologic cancer,"MPO,IL1B,BIRC3,JAK2,MME,SERPINA3,B2M"
Mercury,Rheumatic disease,"BANK1,HLA-DQA1,TNFAIP3"
Mercury,Autoimmune disease of endocrine system,"PXDN,CA2,HLA-DQA1,HNF1A"
Mercury,Cerebrovascular disease,"APOE,IL1B,BDNF,RBFOX3"
Mercury,Disease by infectious agent,"CYP27B1,C3,APOE,IL1B,AHSG,APP,TK2,G6PD,YWHAZ"
Mercury,Autosomal dominant disease,"STUB1,C3,APOE,IL1B,APP,TK2,SOX18,F5,GSN,CST3,RELN,MME,SH3BP2,HNF1A,SERPINA3,TNFAIP3,DCX,PAX6,B2M"
Mercury,WAGR syndrome,"BDNF,PAX6"
Mercury,Dementia,"APOE,APP,BDNF"
Mercury,CST3-related cerebral amyloid angiopathy,"APP,CST3"
Mercury,Disease of cellular proliferation,"MPO,APOE,IL1B,BIRC3,PARK7,ETS2,HIF3A,JAK2,IGF1,GAS7,MME,SH3BP2,HNF1A,SERPINA3,ABCB1,B2M"
Mercury,Type 2 diabetes mellitus,"APOE,IL1B,IGF1"
Nickel,Disease,"PSMA4,CLDN11,KRT14,EPDR1,CEACAM6,SERPIND1,HMOX1,RIPK3,CTSZ,RP2,MMP2,MEFV,SLC6A2,TGFB1,PON1,HOXA2,COL1A1,SPI1,APOC3,CYP27B1,ZBTB24,HBEGF,IL4,PCDH12,LTF,EIF1B,MSH2,APOB,REEP6,ODC1,DLX4,CAT,AHR,SOX4,C3,KRT9,CFP,PYCARD,RAC2,HBA2,KRT5,KRT6B,APOE,ZSWIM6,PPP1R1B,TRIM21,CHRM3,CD180,TCN1,ADAMTS8,OASL,AKIRIN2,RDH5,GNS,CYP27A1,IL1RN,RIPOR2,TLR2,NDUFAF1,ADAM10,SLC40A1,LYZ,LIPG,LMNB1,RORA,DSG2,CYBA,SMAD7,CD33,IL12RB2,TYROBP,ASPA,IL1B,C9,BIRC3,CDH3,KYNU,RAB10,NPR3,VCAN,LEF1,STAP1,TRIP11,GATA6,SECTM1,PRDM16,FCGR2A,MEIS1,PNKD,AHSG,OSMR,ATP6V1B2,ST14,FERMT3,TM7SF2,HNMT,FREM2,SEC24D,ANK3,DSC2,TNFSF4,ANKRD44,PLOD2,ZIC1,THY1,APP,ADAMTS5,CA2,KCNMA1,KAT6B,NRG1,FCER1G,WNT4,CALM3,PWP2,ARHGAP15,SHROOM3,EDIL3,PKNOX2,LRRK2,CLEC4E,TK2,ANPEP,AGFG2,CD3D,SPINT2,KRT16,C3AR1,CLEC7A,DCXR,INSR,BMP1,SYNPO2,IL7R,FOS,CALB2,GLUL,DST,F2,CBX2,KRT2,GSTM1,CTBP2,SLC37A2,TLR8,DAB2,PHKB,C1QB,CLU,NUP98,GLS,APOL1,CYBRD1,IGDCC4,PHYHIP,SERPINF2,SLC25A22,SCN4B,EBF1,CRTAP,A2M,CD28,COL12A1,FBN1,SLC25A20,PEG3,VIPR1,KRT7,IL1R2,IKZF1,SELE,EVI2B,LIPA,ELAC2,SRA1,PLCB1,ACSL4,MAPT,TRPC6,PRICKLE1,SHANK2,CTSB,FN1,PDE5A,C5AR1,RPS26,ADAM33,ITGAL,GFPT1,FAM219B,APOA4,NR3C2,MPPED2,TPM1,CX3CR1,CASP8,ELN,MYOF,DNMT1,COL18A1,ETS2,MYLK,CES1,ASTN2,PNP,MSRB1,CAPN8,SYNE1,KIF14,NCF2,CACNA1E,RALGPS2,F5,FCGR3A,CD1C,S100A8,IVL,PRDM1,DPYD,CLCA4,MCOLN3,GPC4,ACADM,KANK4,NFIA,C8B,PLCE1,PTGDS,NRG3,MMP9,LCN2,PCDH19,MAFB,PGK1,ZBTB43,DENND1A,GSN,DES,FGR,CD52,FOXO4,C1QC,NOTCH4,HCK,AIF1,CLCN5,FGF14,FOXP3,THBD,SLC2A5,HIF3A,DPP6,CYBB,GNB1,GATA3,LY86,KRT6A,BEND2,TLR7,BNC2,PTPRD,TMEM165,JAK2,GPNMB,SLC34A2,SMARCA2,KCNA1,DUOX2,DIAPH1,LYST,NLRP12,WIPF1,ETS1,IGF1,POU2AF1,PDGFD,TMCC1,TFAP2B,KRT15,PROS1,CCL8,CFI,HLA-DRA,PDE1C,SLC7A7,ARHGEF12,CTDSP2,BCL2,LAT2,PLA2G2A,CSF2RB,CDKN1A,KIF2A,OBSL1,CEBPD,SCN9A,CD8A,RPL31,DYSF,CXCR4,PCYOX1,DCC,ARPC1B,GPR141,CHEK1,RELN,PIK3R5,HLA-DPA1,FGF13,DHFR,MAPKAPK3,PRF1,AGTR1,HLA-DMB,LDB3,PVR,RUNX1T1,CC2D2A,MUC7,PRKCA,ERLIN1,ABCA13,IL10,CDKN1C,BDNF,CD36,C4B,TMPRSS4,SERPINA1,SLC2A1,CASR,FBN2,SELENOP,SEC24B,LYN,MYBL1,MS4A1,FGD4,MAML2,GNLY,JCHAIN,TSHR,HPR,DMXL2,TMTC1,TET2,C1R,DDIT3,SERPINA3,ITGA7,LDLR,ITGAX,NCOA4,KCNJ12,ADAP2,KANK2,GCH1,ABCB1,CYP1B1,ALOX5AP,SYN2,NCAM1,HNF1B,CCNA2,FAM83D,TNFAIP3,NR4A3,GHR,SRCIN1,CIITA,TCF7L2,RYR3,HNRNPU,GRB10,FOXC1,KNG1,TPM4,HBB,TBC1D24,ACTB,PITX2,SLC19A3,BCL11A,IGF1R,MYT1L,B2M,CAPN5,MYD88,FGA,TPM3,FHL1,HMBS,PC,RPS27,UCP2,BTD,SNCA"
Nickel,Disease of anatomical entity,"CLDN11,KRT14,EPDR1,SERPIND1,HMOX1,RIPK3,CTSZ,RP2,MMP2,MEFV,SLC6A2,TGFB1,HOXA2,COL1A1,SPI1,CYP27B1,IL4,PCDH12,LTF,EIF1B,MSH2,APOB,REEP6,ODC1,AHR,C3,KRT9,CFP,RAC2,HBA2,KRT5,KRT6B,APOE,ZSWIM6,PPP1R1B,TRIM21,CHRM3,CD180,AKIRIN2,RDH5,CYP27A1,IL1RN,RIPOR2,ADAM10,LMNB1,RORA,DSG2,CYBA,SMAD7,CD33,IL12RB2,ASPA,IL1B,C9,BIRC3,CDH3,RAB10,NPR3,VCAN,LEF1,TRIP11,GATA6,PRDM16,FCGR2A,MEIS1,PNKD,AHSG,OSMR,ST14,FERMT3,HNMT,FREM2,SEC24D,ANK3,DSC2,TNFSF4,ANKRD44,PLOD2,ZIC1,THY1,APP,ADAMTS5,CA2,KCNMA1,KAT6B,NRG1,FCER1G,WNT4,CALM3,PWP2,ARHGAP15,SHROOM3,EDIL3,PKNOX2,LRRK2,TK2,ANPEP,AGFG2,CD3D,SPINT2,KRT16,C3AR1,CLEC7A,INSR,BMP1,SYNPO2,IL7R,CALB2,GLUL,DST,F2,CBX2,KRT2,GSTM1,CTBP2,SLC37A2,TLR8,C1QB,CLU,NUP98,GLS,APOL1,CYBRD1,IGDCC4,SERPINF2,SLC25A22,SCN4B,EBF1,CRTAP,A2M,CD28,COL12A1,FBN1,PEG3,VIPR1,KRT7,IL1R2,IKZF1,SELE,ELAC2,SRA1,PLCB1,ACSL4,MAPT,TRPC6,PRICKLE1,CTSB,FN1,PDE5A,C5AR1,RPS26,ADAM33,ITGAL,GFPT1,APOA4,NR3C2,MPPED2,TPM1,CX3CR1,CASP8,ELN,MYOF,DNMT1,COL18A1,MYLK,CES1,ASTN2,PNP,SYNE1,KIF14,NCF2,CACNA1E,RALGPS2,F5,FCGR3A,CD1C,S100A8,IVL,PRDM1,DPYD,CLCA4,KANK4,C8B,PLCE1,PTGDS,NRG3,MMP9,LCN2,PCDH19,MAFB,PGK1,ZBTB43,DENND1A,GSN,DES,CD52,C1QC,NOTCH4,HCK,AIF1,CLCN5,FGF14,FOXP3,THBD,DPP6,CYBB,GATA3,LY86,KRT6A,BEND2,TLR7,BNC2,PTPRD,JAK2,GPNMB,SLC34A2,SMARCA2,KCNA1,DUOX2,DIAPH1,LYST,NLRP12,IGF1,TFAP2B,KRT15,PROS1,CCL8,CFI,HLA-DRA,PDE1C,CTDSP2,BCL2,LAT2,PLA2G2A,CSF2RB,CDKN1A,KIF2A,SCN9A,CD8A,RPL31,DYSF,CXCR4,DCC,ARPC1B,GPR141,CHEK1,RELN,PIK3R5,HLA-DPA1,FGF13,MAPKAPK3,PRF1,AGTR1,HLA-DMB,LDB3,PVR,RUNX1T1,CC2D2A,MUC7,PRKCA,ERLIN1,IL10,CDKN1C,BDNF,CD36,C4B,TMPRSS4,SERPINA1,SLC2A1,CASR,FBN2,MYBL1,MS4A1,FGD4,GNLY,JCHAIN,TSHR,DMXL2,TMTC1,TET2,C1R,SERPINA3,ITGA7,LDLR,ITGAX,KCNJ12,KANK2,GCH1,ABCB1,CYP1B1,ALOX5AP,NCAM1,HNF1B,CCNA2,TNFAIP3,NR4A3,GHR,SRCIN1,CIITA,TCF7L2,RYR3,HNRNPU,FOXC1,KNG1,HBB,TBC1D24,ACTB,PITX2,SLC19A3,BCL11A,IGF1R,B2M,CAPN5,MYD88,FGA,TPM3,FHL1,RPS27,SNCA"
Nickel,Immune system disease,"KRT14,RIPK3,MEFV,CYP27B1,IL4,C3,RAC2,KRT5,APOE,TRIM21,AKIRIN2,IL1RN,CYBA,CD33,IL12RB2,IL1B,C9,BIRC3,FCGR2A,FERMT3,TNFSF4,CA2,CD3D,C3AR1,IL7R,DST,F2,CD28,IL1R2,IKZF1,FN1,C5AR1,ITGAL,CASP8,COL18A1,PNP,NCF2,FCGR3A,CD1C,PRDM1,CD52,NOTCH4,FOXP3,THBD,CYBB,GATA3,TLR7,JAK2,LYST,NLRP12,CFI,HLA-DRA,BCL2,CD8A,CXCR4,ARPC1B,HLA-DPA1,PRF1,HLA-DMB,IL10,C4B,MYBL1,MS4A1,JCHAIN,TSHR,TMTC1,TET2,ITGAX,ABCB1,NCAM1,TNFAIP3,CIITA,KNG1,ACTB,B2M,MYD88"
Nickel,Amyloidosis,"KRT14,MEFV,APOC3,C3,KRT5,APOE,ADAM10,LYZ,C9,OSMR,APP,CLU,A2M,FN1,APOA4,GSN,GPNMB,SERPINA1,SERPINA3,HBB,ACTB,B2M,FGA"
Nickel,Integumentary system disease,"KRT14,CTSZ,MEFV,CYP27B1,IL4,MSH2,ODC1,C3,KRT9,CFP,KRT5,KRT6B,APOE,TRIM21,CHRM3,IL1RN,ADAM10,DSG2,CYBA,IL1B,C9,CDH3,LEF1,AHSG,OSMR,ST14,FERMT3,DSC2,KAT6B,KRT16,DST,KRT2,GSTM1,TLR8,FBN1,KRT7,APOA4,CASP8,ELN,COL18A1,NCF2,IVL,GSN,NOTCH4,CYBB,LY86,KRT6A,TLR7,GPNMB,SMARCA2,LYST,IGF1,KRT15,HLA-DRA,CD8A,HLA-DPA1,HLA-DMB,IL10,SERPINA1,GNLY,TSHR,KANK2,TNFAIP3,KNG1,ACTB"
Nickel,Skin disease,"KRT14,CTSZ,MEFV,CYP27B1,IL4,MSH2,C3,KRT9,CFP,KRT5,KRT6B,APOE,TRIM21,CHRM3,IL1RN,ADAM10,DSG2,CYBA,IL1B,C9,LEF1,OSMR,ST14,FERMT3,DSC2,KAT6B,KRT16,DST,KRT2,GSTM1,TLR8,FBN1,KRT7,APOA4,CASP8,ELN,COL18A1,NCF2,IVL,GSN,NOTCH4,CYBB,LY86,KRT6A,TLR7,GPNMB,IGF1,KRT15,HLA-DRA,CD8A,HLA-DPA1,HLA-DMB,IL10,SERPINA1,GNLY,TSHR,KANK2,TNFAIP3,KNG1,ACTB"
Nickel,Primary immunodeficiency disease,"MEFV,CYP27B1,IL4,C3,RAC2,TRIM21,IL1RN,CYBA,IL12RB2,IL1B,C9,FCGR2A,FERMT3,TNFSF4,CA2,CD3D,C3AR1,IL7R,DST,F2,CD28,IL1R2,IKZF1,C5AR1,ITGAL,COL18A1,PNP,NCF2,FCGR3A,PRDM1,NOTCH4,FOXP3,THBD,CYBB,GATA3,TLR7,JAK2,NLRP12,CFI,HLA-DRA,CD8A,CXCR4,ARPC1B,HLA-DPA1,HLA-DMB,IL10,C4B,MS4A1,TSHR,TMTC1,ITGAX,ABCB1,TNFAIP3,CIITA,KNG1"
Nickel,Hematopoietic system disease,"KRT14,SERPIND1,SPI1,CYP27B1,IL4,HBA2,KRT5,CD33,IL1B,BIRC3,FERMT3,ANK3,KAT6B,FCER1G,ANPEP,F2,NUP98,CYBRD1,SERPINF2,IKZF1,ACSL4,RPS26,ITGAL,CASP8,F5,CD1C,PGK1,ZBTB43,CD52,THBD,JAK2,SMARCA2,PROS1,BCL2,CD8A,RPL31,CXCR4,GPR141,RUNX1T1,IL10,CD36,C4B,SLC2A1,TET2,SERPINA3,NCAM1,KNG1,HBB,ACTB,BCL11A,B2M,MYD88,FGA,RPS27"
