category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
HPO	HP:0011004	20	398	9606	9606.ENSP00000215727,9606.ENSP00000233242,9606.ENSP00000241052,9606.ENSP00000252486,9606.ENSP00000259469,9606.ENSP00000269216,9606.ENSP00000269228,9606.ENSP00000284981,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000338413,9606.ENSP00000351807,9606.ENSP00000359345,9606.ENSP00000360985,9606.ENSP00000405330,9606.ENSP00000454071,9606.ENSP00000470972,9606.ENSP00000481646,9606.ENSP00000487174	SERPIND1,APOB,CAT,APOE,RPL35,GATA6,NPC1,APP,BUB1,AGXT,COL3A1,UBA1,ELN,RPL5,ARFGEF2,ESR1,LDLR,RPS19,RPS10,ZEB2	0.00011	0.0118	Abnormal systemic arterial morphology
HPO	HP:0100545	8	72	9606	9606.ENSP00000215727,9606.ENSP00000233242,9606.ENSP00000252486,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000351807,9606.ENSP00000405330,9606.ENSP00000454071	SERPIND1,APOB,APOE,AGXT,COL3A1,ELN,ESR1,LDLR	0.00011	0.0121	Arterial stenosis
HPO	HP:0001596	13	193	9606	9606.ENSP00000167586,9606.ENSP00000228606,9606.ENSP00000252242,9606.ENSP00000273784,9606.ENSP00000301305,9606.ENSP00000301653,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000352798,9606.ENSP00000366525,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000416066	KRT14,CYP27B1,KRT5,AHSG,SLC39A4,KRT16,COL3A1,F2,COL18A1,FTL,DSP,KRT6A,SERPINA1	0.00013	0.0131	Alopecia
HPO	HP:0001909	11	141	9606	9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000259469,9606.ENSP00000278616,9606.ENSP00000302530,9606.ENSP00000344782,9606.ENSP00000356382,9606.ENSP00000359345,9606.ENSP00000376330,9606.ENSP00000470972,9606.ENSP00000481646	APOE,RARA,RPL35,ATM,BUB1,GFI1B,F13B,RPL5,WIPF1,RPS19,RPS10	0.00013	0.0131	Leukemia
HPO	HP:0009121	66	2206	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000228606,9606.ENSP00000229270,9606.ENSP00000242480,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000259206,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000261890,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000273784,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000280097,9606.ENSP00000285379,9606.ENSP00000301030,9606.ENSP00000302037,9606.ENSP00000302530,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000306245,9606.ENSP00000315190,9606.ENSP00000338413,9606.ENSP00000346839,9606.ENSP00000349860,9606.ENSP00000350928,9606.ENSP00000352798,9606.ENSP00000353401,9606.ENSP00000354468,9606.ENSP00000355893,9606.ENSP00000356224,9606.ENSP00000359345,9606.ENSP00000360985,9606.ENSP00000362410,9606.ENSP00000373706,9606.ENSP00000376330,9606.ENSP00000376637,9606.ENSP00000378131,9606.ENSP00000386884,9606.ENSP00000392812,9606.ENSP00000400341,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000433277,9606.ENSP00000444271,9606.ENSP00000470972,9606.ENSP00000477796,9606.ENSP00000481646,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000496699,9606.ENSP00000497069,9606.ENSP00000497574	SNAI2,KRT14,HMOX1,TGFB1,CYP27B1,TPI1,EGR2,PEX1,SMO,KRT5,APOE,ZSWIM6,IL1RN,RPL35,TNFRSF13B,RAB11A,PRDX1,ASPA,PIK3C2A,GATA6,AHSG,NTRK2,ATM,HNMT,CA2,ANKRD11,MFF,BUB1,COL3A1,MN1,FOS,ITGA3,UBA1,FN1,GFPT1,GAD1,COL18A1,CUX1,CYB5R3,SLC30A10,SYNE1,RPL5,ARFGEF2,MAFB,DIAPH1,WIPF1,IGF1,CFI,CXCR4,PIK3R5,FOXA2,CDKN1C,SERPINA1,ZBTB20,MS4A1,C1R,RPS19,GCH1,RPS10,CIITA,ZEB2,HBB,ALDOA,CHAMP1,IGF1R,GCLC	0.00013	0.0132	Abnormal axial skeleton morphology
HPO	HP:0007446	4	11	9606	9606.ENSP00000167586,9606.ENSP00000252242,9606.ENSP00000301653,9606.ENSP00000369317	KRT14,KRT5,KRT16,KRT6A	0.00013	0.0136	Palmoplantar blistering
HPO	HP:0002060	56	1786	9606	9606.ENSP00000020945,9606.ENSP00000221930,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000259469,9606.ENSP00000261890,9606.ENSP00000262662,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000269228,9606.ENSP00000270142,9606.ENSP00000273784,9606.ENSP00000277120,9606.ENSP00000280097,9606.ENSP00000283646,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000302037,9606.ENSP00000302530,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000308541,9606.ENSP00000315190,9606.ENSP00000338413,9606.ENSP00000350928,9606.ENSP00000352798,9606.ENSP00000353401,9606.ENSP00000354468,9606.ENSP00000355893,9606.ENSP00000356224,9606.ENSP00000356771,9606.ENSP00000359345,9606.ENSP00000360985,9606.ENSP00000362410,9606.ENSP00000366525,9606.ENSP00000373706,9606.ENSP00000376637,9606.ENSP00000384849,9606.ENSP00000400341,9606.ENSP00000419153,9606.ENSP00000441214,9606.ENSP00000470972,9606.ENSP00000477796,9606.ENSP00000481646,9606.ENSP00000484824,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000493985,9606.ENSP00000496699,9606.ENSP00000497069	SNAI2,TGFB1,PEX1,SMO,APOE,ZSWIM6,RPL35,RAB11A,CDKN2C,PRDX1,ASPA,PIK3C2A,GATA6,NPC1,SOD1,AHSG,NTRK2,HNMT,RPIA,APP,CA2,ANKRD11,SLC39A4,MFF,BUB1,COL3A1,MN1,F2,ITGA3,UBA1,GAD1,COL18A1,CUX1,CYB5R3,SLC30A10,SYNE1,F5,RPL5,ARFGEF2,MAFB,FTL,DIAPH1,IGF1,CDKN1A,FOXA2,ZBTB20,USP36,RPS19,GCH1,RPS10,MUC1,ZEB2,PAX6,KNG1,CHAMP1,IGF1R	0.00014	0.0144	Abnormal cerebral morphology
HPO	HP:0011446	68	2301	9606	9606.ENSP00000020945,9606.ENSP00000221930,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000251102,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000254250,9606.ENSP00000259469,9606.ENSP00000261890,9606.ENSP00000262177,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000269228,9606.ENSP00000270142,9606.ENSP00000273784,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000280097,9606.ENSP00000282753,9606.ENSP00000283646,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000302037,9606.ENSP00000302530,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000338413,9606.ENSP00000350928,9606.ENSP00000352798,9606.ENSP00000353401,9606.ENSP00000354468,9606.ENSP00000355893,9606.ENSP00000356224,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000360938,9606.ENSP00000360985,9606.ENSP00000362413,9606.ENSP00000362924,9606.ENSP00000366525,9606.ENSP00000373706,9606.ENSP00000376637,9606.ENSP00000384477,9606.ENSP00000386884,9606.ENSP00000392812,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000470972,9606.ENSP00000477796,9606.ENSP00000478305,9606.ENSP00000478927,9606.ENSP00000481646,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000496166,9606.ENSP00000496699,9606.ENSP00000497069,9606.ENSP00000497574	SNAI2,TGFB1,PEX1,SMO,CNGB1,APOE,ZSWIM6,THAP1,RPL35,RAB11A,DNAJB6,PRDX1,ASPA,PIK3C2A,GATA6,NPC1,SOD1,AHSG,NTRK2,ATM,HNMT,GRM1,RPIA,APP,CA2,ANKRD11,SLC39A4,MFF,BUB1,COL3A1,MN1,FOS,F2,HNF4A,UBA1,GAD1,COL18A1,CUX1,CYB5R3,SLC30A10,SYNE1,SEMA4A,RPL5,SARDH,ARFGEF2,PGK1,GSN,FTL,DIAPH1,IGF1,IFRD1,CXCR4,PIK3R5,CDKN1C,SERPINA1,ZBTB20,RPS19,GCH1,SMOX,YAP1,RPS10,CIITA,ZEB2,PAX6,ALDOA,CHAMP1,IGF1R,GCLC	0.00014	0.0144	Abnormality of higher mental function
HPO	HP:0100759	6	38	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000356030,9606.ENSP00000369129,9606.ENSP00000416066,9606.ENSP00000497574	HMOX1,TGFB1,CD55,DSP,SERPINA1,GCLC	0.00015	0.0148	Clubbing of fingers
HPO	HP:0001928	12	170	9606	9606.ENSP00000248633,9606.ENSP00000254066,9606.ENSP00000264690,9606.ENSP00000269216,9606.ENSP00000308541,9606.ENSP00000344782,9606.ENSP00000355893,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000493985,9606.ENSP00000494175,9606.ENSP00000498441	PEX1,RARA,KLKB1,GATA6,F2,GFI1B,SLC30A10,F13B,F5,KNG1,HBB,FGA	0.00015	0.015	Abnormality of coagulation
HPO	HP:0008066	8	76	9606	9606.ENSP00000167586,9606.ENSP00000252242,9606.ENSP00000301305,9606.ENSP00000301653,9606.ENSP00000310861,9606.ENSP00000315190,9606.ENSP00000369129,9606.ENSP00000369317	KRT14,KRT5,SLC39A4,KRT16,KRT2,ITGA3,DSP,KRT6A	0.00016	0.0158	Abnormal blistering of the skin
HPO	HP:0001438	27	652	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000229270,9606.ENSP00000248633,9606.ENSP00000252486,9606.ENSP00000259206,9606.ENSP00000261652,9606.ENSP00000265970,9606.ENSP00000269228,9606.ENSP00000278616,9606.ENSP00000285379,9606.ENSP00000301305,9606.ENSP00000302530,9606.ENSP00000304408,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000355893,9606.ENSP00000356030,9606.ENSP00000362924,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000497574,9606.ENSP00000498441	HMOX1,TGFB1,TPI1,PEX1,APOE,IL1RN,TNFRSF13B,PIK3C2A,NPC1,ATM,CA2,SLC39A4,BUB1,COL3A1,FOS,F2,HNF4A,SLC30A10,CD55,GSN,CDKN1C,SERPINA1,MS4A1,HBB,ALDOA,GCLC,FGA	0.00017	0.0165	Abnormal abdomen morphology
HPO	HP:0003645	5	24	9606	9606.ENSP00000264690,9606.ENSP00000269216,9606.ENSP00000308541,9606.ENSP00000356771,9606.ENSP00000493985	KLKB1,GATA6,F2,F5,KNG1	0.00017	0.0166	Prolonged partial thromboplastin time
HPO	HP:0000140	14	228	9606	9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000254066,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000376330,9606.ENSP00000400341,9606.ENSP00000405330,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000487174,9606.ENSP00000498441	PEX1,SMO,RARA,FOS,F2,F13B,F5,WIPF1,FOXA2,ESR1,CDKN1C,SERPINA1,ZEB2,FGA	0.00018	0.0168	Abnormality of the menstrual cycle
HPO	HP:0002488	9	99	9606	9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000259469,9606.ENSP00000302530,9606.ENSP00000344782,9606.ENSP00000359345,9606.ENSP00000376330,9606.ENSP00000470972,9606.ENSP00000481646	APOE,RARA,RPL35,BUB1,GFI1B,RPL5,WIPF1,RPS19,RPS10	0.00018	0.0168	Acute leukemia
HPO	HP:0012440	8	77	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000248633,9606.ENSP00000269216,9606.ENSP00000308541,9606.ENSP00000416066,9606.ENSP00000485010,9606.ENSP00000497574	HMOX1,TGFB1,PEX1,GATA6,F2,SERPINA1,CIITA,GCLC	0.00018	0.0168	Abnormal biliary tract morphology
HPO	HP:0012378	15	258	9606	9606.ENSP00000222381,9606.ENSP00000254066,9606.ENSP00000269216,9606.ENSP00000270142,9606.ENSP00000278616,9606.ENSP00000282753,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000338413,9606.ENSP00000357265,9606.ENSP00000366525,9606.ENSP00000376330,9606.ENSP00000400341,9606.ENSP00000416066,9606.ENSP00000477796	PON1,RARA,GATA6,SOD1,ATM,GRM1,F2,HNF4A,UBA1,SEMA4A,FTL,WIPF1,FOXA2,SERPINA1,GCH1	0.00018	0.017	Fatigue
HPO	HP:0012379	21	447	9606	9606.ENSP00000221930,9606.ENSP00000228606,9606.ENSP00000241052,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000269228,9606.ENSP00000278616,9606.ENSP00000301305,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000355893,9606.ENSP00000359345,9606.ENSP00000405330,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000470972,9606.ENSP00000481646,9606.ENSP00000494175,9606.ENSP00000496166	TGFB1,CYP27B1,CAT,RPL35,TNFRSF13B,PRDX1,ASPA,NPC1,ATM,SLC39A4,F2,HNF4A,SLC30A10,RPL5,ESR1,SERPINA1,MS4A1,RPS19,RPS10,HBB,ALDOA	0.00018	0.017	Abnormal enzyme/coenzyme activity
HPO	HP:0011035	12	174	9606	9606.ENSP00000245907,9606.ENSP00000248633,9606.ENSP00000252486,9606.ENSP00000262746,9606.ENSP00000313967,9606.ENSP00000315190,9606.ENSP00000346839,9606.ENSP00000363770,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000413720,9606.ENSP00000484824	C3,PEX1,APOE,PRDX1,C1QB,ITGA3,FN1,C1QC,WIPF1,CFI,CDKN1C,MUC1	0.00019	0.0171	Abnormal renal cortex morphology
HPO	HP:0004323	49	1513	9606	9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000228606,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000251102,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000254066,9606.ENSP00000259089,9606.ENSP00000259206,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000262746,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285379,9606.ENSP00000301305,9606.ENSP00000301653,9606.ENSP00000302620,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000354468,9606.ENSP00000356224,9606.ENSP00000357265,9606.ENSP00000358001,9606.ENSP00000359345,9606.ENSP00000360985,9606.ENSP00000362410,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000376637,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000433277,9606.ENSP00000433919,9606.ENSP00000470972,9606.ENSP00000481646,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000494175,9606.ENSP00000497069,9606.ENSP00000497574	KRT14,HMOX1,TGFB1,CYP27B1,PEX1,SMO,CNGB1,KRT5,APOE,ZSWIM6,RARA,BLK,IL1RN,RPL35,TNFRSF13B,PRDX1,PIK3C2A,GATA6,NTRK2,ATM,CA2,SLC39A4,KRT16,AGXT,FOS,F2,HNF4A,CYB5R3,SYNE1,SEMA4A,TACC2,RPL5,ARFGEF2,MAFB,DSP,KRT6A,IGF1,CDKN1C,SERPINA1,ZBTB20,MS4A1,CLNS1A,RPS19,RPS10,CIITA,ZEB2,HBB,IGF1R,GCLC	0.00019	0.0172	Abnormality of body weight
HPO	HP:0001894	7	58	9606	9606.ENSP00000221930,9606.ENSP00000259469,9606.ENSP00000356030,9606.ENSP00000359345,9606.ENSP00000470972,9606.ENSP00000481646,9606.ENSP00000494175	TGFB1,RPL35,CD55,RPL5,RPS19,RPS10,HBB	0.00019	0.0175	Thrombocytosis
HPO	HP:0011904	5	25	9606	9606.ENSP00000259469,9606.ENSP00000359345,9606.ENSP00000470972,9606.ENSP00000481646,9606.ENSP00000494175	RPL35,RPL5,RPS19,RPS10,HBB	0.0002	0.0184	Persistence of hemoglobin F
HPO	HP:0005356	3	4	9606	9606.ENSP00000313967,9606.ENSP00000363770,9606.ENSP00000378131	C1QB,C1QC,CFI	0.00021	0.0185	Decreased serum complement factor I
HPO	HP:0000163	58	1901	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000221930,9606.ENSP00000228606,9606.ENSP00000241052,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000254066,9606.ENSP00000259206,9606.ENSP00000259469,9606.ENSP00000262746,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000270142,9606.ENSP00000275493,9606.ENSP00000277120,9606.ENSP00000285379,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000301653,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000315190,9606.ENSP00000338413,9606.ENSP00000349860,9606.ENSP00000350928,9606.ENSP00000354468,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000359345,9606.ENSP00000362410,9606.ENSP00000362924,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000376330,9606.ENSP00000376637,9606.ENSP00000386884,9606.ENSP00000400341,9606.ENSP00000412237,9606.ENSP00000413720,9606.ENSP00000419153,9606.ENSP00000444271,9606.ENSP00000470972,9606.ENSP00000478927,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000487174,9606.ENSP00000494175,9606.ENSP00000496699,9606.ENSP00000497069,9606.ENSP00000498441	SNAI2,KRT14,TGFB1,CYP27B1,CAT,PEX1,SMO,KRT5,APOE,ZSWIM6,RARA,IL1RN,RPL35,PRDX1,PIK3C2A,GATA6,SOD1,EGFR,NTRK2,CA2,ANKRD11,SLC39A4,KRT16,BUB1,AGXT,COL3A1,MN1,FOS,F2,ITGA3,UBA1,GFPT1,GAD1,CYB5R3,F13B,F5,RPL5,MAFB,GSN,DSP,KRT6A,WIPF1,IGF1,CXCR4,FOXA2,IL10,CDKN1C,ZBTB20,C1R,RPS19,YAP1,TNFAIP3,RPS10,ZEB2,HBB,CHAMP1,IGF1R,FGA	0.00022	0.019	Abnormal oral cavity morphology
HPO	EFO:0003843	18	356	9606	9606.ENSP00000167586,9606.ENSP00000221930,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000254066,9606.ENSP00000301653,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000356030,9606.ENSP00000356224,9606.ENSP00000357265,9606.ENSP00000369317,9606.ENSP00000376330,9606.ENSP00000405330,9606.ENSP00000408695,9606.ENSP00000416066,9606.ENSP00000461947,9606.ENSP00000494175	KRT14,TGFB1,SMO,KRT5,RARA,KRT16,COL3A1,F2,CD55,SYNE1,SEMA4A,KRT6A,WIPF1,ESR1,PRKCA,SERPINA1,CD226,HBB	0.00023	0.0196	Pain
HPO	HP:0000153	60	1992	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000221930,9606.ENSP00000222381,9606.ENSP00000228606,9606.ENSP00000241052,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000254066,9606.ENSP00000259206,9606.ENSP00000259469,9606.ENSP00000262746,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000270142,9606.ENSP00000275493,9606.ENSP00000277120,9606.ENSP00000285379,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000301653,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000315190,9606.ENSP00000338413,9606.ENSP00000349860,9606.ENSP00000350928,9606.ENSP00000354468,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000359345,9606.ENSP00000362410,9606.ENSP00000362924,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000376330,9606.ENSP00000376637,9606.ENSP00000386884,9606.ENSP00000400341,9606.ENSP00000412237,9606.ENSP00000413720,9606.ENSP00000419153,9606.ENSP00000444271,9606.ENSP00000470972,9606.ENSP00000477796,9606.ENSP00000478927,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000487174,9606.ENSP00000494175,9606.ENSP00000496699,9606.ENSP00000497069,9606.ENSP00000498441	SNAI2,KRT14,TGFB1,PON1,CYP27B1,CAT,PEX1,SMO,KRT5,APOE,ZSWIM6,RARA,IL1RN,RPL35,PRDX1,PIK3C2A,GATA6,SOD1,EGFR,NTRK2,CA2,ANKRD11,SLC39A4,KRT16,BUB1,AGXT,COL3A1,MN1,FOS,F2,ITGA3,UBA1,GFPT1,GAD1,CYB5R3,F13B,F5,RPL5,MAFB,GSN,DSP,KRT6A,WIPF1,IGF1,CXCR4,FOXA2,IL10,CDKN1C,ZBTB20,C1R,RPS19,GCH1,YAP1,TNFAIP3,RPS10,ZEB2,HBB,CHAMP1,IGF1R,FGA	0.00023	0.0199	Abnormality of the mouth
HPO	HP:0002037	7	60	9606	9606.ENSP00000221930,9606.ENSP00000270879,9606.ENSP00000356382,9606.ENSP00000376330,9606.ENSP00000481570,9606.ENSP00000485010,9606.ENSP00000487174	TGFB1,FCN3,F13B,WIPF1,TNFAIP3,CIITA,ZEB2	0.00023	0.0199	Inflammation of the large intestine
HPO	HP:0025354	22	490	9606	9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000246662,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000261652,9606.ENSP00000265970,9606.ENSP00000278616,9606.ENSP00000285379,9606.ENSP00000301305,9606.ENSP00000302037,9606.ENSP00000356030,9606.ENSP00000369129,9606.ENSP00000376330,9606.ENSP00000386884,9606.ENSP00000392812,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000497574	KRT14,HMOX1,TGFB1,KRT9,SMO,KRT5,TNFRSF13B,PIK3C2A,ATM,CA2,SLC39A4,MFF,CD55,DSP,WIPF1,CXCR4,PIK3R5,SERPINA1,MS4A1,CIITA,ZEB2,GCLC	0.00024	0.0201	Abnormal cellular phenotype
HPO	HP:0002725	5	26	9606	9606.ENSP00000245907,9606.ENSP00000313967,9606.ENSP00000354458,9606.ENSP00000363770,9606.ENSP00000444271	C3,C1QB,C8A,C1QC,C1R	0.00024	0.0202	Systemic lupus erythematosus
HPO	EFO:0000405	13	208	9606	9606.ENSP00000215659,9606.ENSP00000221930,9606.ENSP00000259089,9606.ENSP00000262345,9606.ENSP00000262424,9606.ENSP00000262768,9606.ENSP00000269216,9606.ENSP00000312987,9606.ENSP00000351807,9606.ENSP00000354826,9606.ENSP00000358501,9606.ENSP00000376786,9606.ENSP00000419153	MAPK12,TGFB1,BLK,IL12RB2,CRISPLD2,TIMP2,GATA6,HNF4A,ELN,CALD1,CD58,POU2AF1,ZBTB20	0.00025	0.0212	Digestive system disease
HPO	HP:0001392	33	895	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000229270,9606.ENSP00000233242,9606.ENSP00000248633,9606.ENSP00000252486,9606.ENSP00000259089,9606.ENSP00000259206,9606.ENSP00000261652,9606.ENSP00000262746,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000269228,9606.ENSP00000285379,9606.ENSP00000301305,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000355893,9606.ENSP00000356030,9606.ENSP00000357265,9606.ENSP00000376436,9606.ENSP00000385834,9606.ENSP00000413720,9606.ENSP00000415941,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000454071,9606.ENSP00000485010,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000497574,9606.ENSP00000498441	HMOX1,TGFB1,TPI1,APOB,PEX1,APOE,BLK,IL1RN,TNFRSF13B,PRDX1,PIK3C2A,GATA6,NPC1,CA2,SLC39A4,FOS,F2,HNF4A,SLC30A10,CD55,SEMA4A,ETS1,TF,CDKN1C,C4B,SERPINA1,MS4A1,LDLR,CIITA,HBB,ALDOA,GCLC,FGA	0.00026	0.0219	Abnormality of the liver
HPO	HP:0011843	44	1330	9606	9606.ENSP00000167586,9606.ENSP00000221930,9606.ENSP00000228606,9606.ENSP00000248633,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000259206,9606.ENSP00000262177,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000273784,9606.ENSP00000285379,9606.ENSP00000301030,9606.ENSP00000301653,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000338413,9606.ENSP00000346839,9606.ENSP00000349860,9606.ENSP00000350928,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000356224,9606.ENSP00000357265,9606.ENSP00000360985,9606.ENSP00000361405,9606.ENSP00000362410,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000376637,9606.ENSP00000400341,9606.ENSP00000405330,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000444271,9606.ENSP00000477796,9606.ENSP00000487174,9606.ENSP00000494175,9606.ENSP00000496699,9606.ENSP00000497069	KRT14,TGFB1,CYP27B1,PEX1,KRT5,APOE,RARA,IL1RN,DNAJB6,ASPA,PIK3C2A,AHSG,CA2,ANKRD11,KRT16,AGXT,COL3A1,FOS,F2,UBA1,FN1,GFPT1,GAD1,ELN,COL18A1,SYNE1,SEMA4A,ARFGEF2,MMP9,MAFB,DSP,KRT6A,IGF1,FOXA2,ESR1,CDKN1C,SERPINA1,ZBTB20,C1R,GCH1,ZEB2,HBB,CHAMP1,IGF1R	0.00026	0.0219	Abnormal musculoskeletal physiology
